5 46159620 115718.017611779 0.04295718 0.00111609132135323 0.9999666 2.9689055222406e-05 1000000 0 0.0178902 7.08485285662309e-05 0.78 0.451220566907139 0 0 999612 2748.32578127121 4998062 13746.1396762873 0 0 0.64 1.92 17608.5 44.1435159451533 5053.6 40.6821828322916 95065.7 3405.23649839479 117727.8 3398.23497716094 0.0485718 0.00138160322089955 3.36 1.71067238242745 17591.4 44.3062072400696 0.02336417 0.000664168421486598 
10 47455930 254094.765983088 0.0440149 0.00285986595175368 0.9946047 0.00439114395232039 1000000 0 0.1539326 0.00688642024857618 3.16 0.0663324958071081 0 0 931533.6 21064.8310138012 9315336 210648.310138012 0.029414135 0.0230108550715384 1.29 1.58015821992609 18103 96.9236813167969 4586.4 104.967804587883 81782.7 4229.63175820307 104472.1 4220.89309151511 0.02680973 0.00127183565608926 465.74 54.3920067657004 16208.6 59.6006711371609 3.670448 0.329598594165691 
15 48287450 123078.407935755 0.04404842 0.00104570713471794 0.989829 0.00166981933154458 1000000 0 0.2282991 0.00358044143786768 3.853333 0.0933318571603501 0 0 860301.4 9195.27923665182 12904510 137933.262485885 0.08079799 0.010100582384046 1.706666 2.09023145130007 18420.2 46.9442222216963 4283.9 49.0580268661511 74579.9 1303.44815393632 97284 1300.80682655035 0.01890531 0.000285871731551058 710.6134 14.5631813708407 15026.8 31.3394320305905 5.636157 0.116580229117119 
20 49809720 425453.644478455 0.03653703 0.00326492587298701 0.9961331 0.00370877183040426 1000000 0 0.2359196 0.0129452138738609 4.28 0.122882057274445 0 0 901316.8 37628.6831600576 18026360 752564.299179811 0.039069111 0.0344387889046187 1.6 1.01192885125388 19000.9 162.298767709432 3694.6 170.184723168679 78774.8 3977.05123929778 101470.3 3968.77084372479 0.01323129 0.00066449503150889 716.04 50.6873988285057 13412.8 196.647807005316 5.471948 0.701999616293342 
25 50610300 288309.014774079 0.03549213 0.00181872241095226 0.9954532 0.00137624916348749 1000000 0 0.2655267 0.00716180873871958 4.5 0.0880908621821807 0 0 857759.6 21860.5164266538 21444000 546509.033777119 0.07370417 0.0205363970612204 1.412 1.46052593266946 19306.3 109.980952896399 3400.7 113.364941670695 73205.1 2004.7649962028 95912.1 2000.70019993001 0.01103837 0.000280186448815784 834.356 38.456298105772 12302.7 151.377706416764 6.579424 0.558090299543004 
30 51846850 663199.045913065 0.03089862 0.00382534935601966 0.9962414 0.00229953252640618 1000000 0 0.2723259 0.016110414975723 4.636669 0.0585952785555287 0 0 864047.2 42385.4773779888 25921400 1271571.61497102 0.06808786 0.0398235330420645 1.819999 1.36032572733482 19778 252.992885275456 2930.5 259.567043362596 72539.3 3338.86507813658 95247.8 3332.09855196391 0.009075859 0.000428113753024824 819.4533 55.205760400614 10906.9 297.228683003508 6.712176 0.832073107739939 
35 53218370 292824.363911202 0.02578337 0.00172323974597268 0.9976898 0.000844749051494004 1000000 0 0.2797848 0.00620895681737279 4.731432 0.0228559999999999 0 0 864352.3 19323.5905310064 30252340 676338.378624191 0.06187248 0.018970104713459 1.6542863 1.07022490754832 20301.2 111.705684725532 2410.7 115.109556510309 70898.2 1709.074416168 93610.1 1705.54914616964 0.00771984 0.000184936847274955 913.5258 11.6010215136427 9603.2 185.296950865361 6.900419 0.500500271177749 
40 53483670 281812.746517967 0.02647115 0.00143812171616313 0.996336 0.000614331994934336 1000000 0 0.3044487 0.00445643590888504 4.805 0.0484767985741634 0 0 808628.4 12378.8567743552 32345140 495165.518185586 0.11472494 0.0132093084857762 2.65 1.9281791929175 20402.4 107.506464921883 2321.6 108.670327136712 65018.7 1084.50883352788 87742.7 1082.32703468037 0.007186885 0.000111178372199812 932.345 4.33843001557015 8862 136.40234602088 7.793392 0.373064720063423 
45 56978820 899457.228332732 0.011244498 0.00425279241886975 0.9988242 0.000831860180559216 1000000 0 0.2854179 0.0111094283961867 4.88889 8.88178419700125e-16 0 0 872520.9 33691.7868669799 39263450 1516140.74890823 0.05057098 0.0333390124770906 2.7822211 1.37346361000461 21735.7 343.117778612534 986.6 347.078434939424 65755.7 1982.40455255732 88478 1978.36376837022 0.005991838 0.000229247546368549 938.0132 4.38562389632307 7312.8 297.754193925123 7.404812 0.51091605993157 
50 58023730 303642.085521754 0.007336501 0.0014703637874516 0.9987833 0.000246924705122838 1000000 0 0.3053288 0.00276201766105867 4.9 8.88178419700125e-16 0 0 823833 9632.86643735913 41191660 481653.4235319 0.09686101 0.00942939903975328 2.956 0.828144914854882 22134.3 115.834407668879 601.4 116.865906063317 59341.1 548.145318323526 82076.8 546.982961343404 0.005715329 6.68565053603612e-05 964.622 1.51259908766334 6902.1 94.8867219372658 8.001238 0.288527843883394 
55 58098970 321391.982009508 0.007671928 0.00161522722944359 0.9979202 0.000264483950363715 1000000 0 0.3323667 0.00273518767363411 4.90909 0 0 0 763428.1 7996.45905948377 41988540 439797.4174549 0.1570262 0.0079107734489113 2.038182 0.699865875704767 22163 122.604241362198 584.6 122.631317370401 53473.3 645.914862810882 76220.9 644.665254221135 0.005593905 5.90348099429481e-05 968.6109 1.0755549683768 6598.3 125.259770078026 8.760303 0.255263605633471 
60 57887960 423499.924911446 0.009150949 0.00233650133305954 0.9972312 0.00107643009991359 1000000 0 0.3497405 0.0255050926179459 4.943335 0.0374152376044841 0 0 734347.5 60237.9065377442 44060860 3614280.29189768 0.18629992 0.0592042585223192 2.7249983 1.38058331733945 22082.5 161.545813935243 670 163.49006085998 51098.6 5798.60907804622 73851.1 5786.73578885368 0.005345178 0.000386493614094722 960.01 19.3939803392702 5674.2 1431.71189839297 9.280697 0.718906236028733 
65 57989400 392240.683764446 0.009029026 0.00261020306066865 0.9830783 0.00539830512383284 1000000 0 0.3568815 0.03445174431941 4.9 0.0492572045491825 0 0 706116.7 78882.5584220618 45897580 5127349.73154748 0.21404288 0.0788335366926133 2.2661535 0.915923714367223 22121.2 149.632082121449 635.6 156.340141998145 49067.6 7518.94560693187 71824.4 7503.40024522216 0.005090518 0.000487014329004804 972.6369 3.39038771971583 4967 2009.74575506456 9.462223 1.18154792372591 
70 57602210 619893.807760652 0.011283463 0.00411653373303815 0.9710089 0.00980615031956986 1000000 0 0.3589524 0.0369843681687277 4.842854 0.0622712303074221 0 0 687224.9 80632.2741753574 48105730 5644264.30441559 0.23272428 0.0806242223343928 2.8414299 1.29333446473853 21973.5 236.472091376551 783.9 246.228125932031 48758 7095.92306891781 71515.4 7081.3228594663 0.004781289 0.00049441618546423 978.8187 4.49250929993472 3927 2122.45909265644 9.620078 1.0740786589147 
