#1 Nodes,                 #2 AvgThroughput,               #4 totalCol, 
  #6 fractOfCol             #8 AvgTimeBetSxTx
1 25283900 0 0 0 0 0 0.000324001 0 1 0 
2 28444365 47.6969600708473 0 0 0 0 0.00057600035 4.76969600715983e-10 1 0 
3 29681040 48.9897948556636 3.31198e-06 2.70422034610717e-06 0.6 0.489897948556636 0.00082800235 1.85135085818651e-09 1 0 
4 30340540 111.3552872566 8.6399805e-06 6.01314213737583e-06 1.6 1.113552872566 0.001080007 5.56776436279696e-09 1 0 
5 30750360 261.53393661244 2.0779085e-05 1.28203272988748e-05 3.8 2.27156333832011 0.0013320155 8.04673846972636e-09 1 0 
6 31028955 641.463171195354 6.797963e-05 3.5554151743307e-05 12.8 6.69029147347109 0.0015840075 6.75925291729817e-08 1 0 
7 31231385 1354.72321896393 9.913773e-05 7.82701805227323e-05 18.1 14.7271857460956 0.0018358515 3.26470136459647e-07 1 0 
8 31375495 12690.7239746202 0.00067813638 0.000740441551511529 125.4 139.079976991658 0.002084299 5.14127795397221e-06 0.9999999 3.00000000008627e-07 
9 26029435 51547.8542230421 0.28438675 0.00240629482555649 60351.85 586.114602701554 1.081397e-06 5.17986927371821e-07 0.9998695 8.8955325866405e-05 
10 24660855 26094.3763098488 0.3507205 0.00114067968773008 76855.35 296.919227231919 1.1175726e-06 2.49893928542172e-07 0.9998258 6.82052783881035e-05 
11 23592925 40881.5713372175 0.40041055 0.00167262627251278 89929.5 468.843737294208 1.29002505e-06 1.90530654440558e-07 0.99981705 7.30571522850653e-05 
12 22658785 24642.7124115833 0.4420702 0.000986026703492351 101432.2 289.301676455564 1.3740549e-06 2.44566340171721e-07 0.99975675 0.000109713205677331 
13 21849790 23047.4922713947 0.4767654 0.000933582690499342 111423.4 275.130223712336 1.35360705e-06 2.76644679140134e-07 0.99974095 0.000132983260224744 
14 21143355 18242.4635123659 0.50628775 0.000656485938539425 120199.1 211.278465537783 1.656661e-06 3.25987171847298e-07 0.99972175 8.85222429675133e-05 
15 20504680 16855.4916866878 0.53223025 0.000604360809037117 128148.25 207.322665186419 1.8765575e-06 4.04542834145842e-07 0.99972225 0.000113667882447064 
16 19890675 31906.1416501588 0.55635595 0.00104829573475237 135786.15 384.300959535622 2.015194e-06 1.7675829254663e-07 0.9996929 7.40006081056188e-05 
17 19340130 23278.447113156 0.57731995 0.000808584347795573 142653.1 283.492486672927 2.446245e-06 2.22467004103979e-07 0.99972345 0.000101799054514266 
18 18843260 19602.0254055544 0.5959858 0.00066980501640404 148859.05 241.176175232961 2.7865e-06 3.47122595591241e-07 0.99958355 0.000154056637312403 
19 18359520 19770.8269933253 0.6135564 0.000578751017277731 154896.2 236.975863749876 3.074443e-06 3.98433430049488e-07 0.99958575 0.000132547302877112 
20 17908550 23335.2844422347 0.62970155 0.000731096059010031 160519.75 284.780595371244 3.2947955e-06 5.48944651321743e-07 0.99957825 0.000120669745586873 
21 17489550 18784.8209999457 0.64428675 0.000618620228815696 165762.85 228.914672967899 3.515505e-06 3.09805649117314e-07 0.99956715 0.000108131066303804 
22 17097730 18140.9509122317 0.6576895 0.000568109540493735 170661.5 216.734053623329 4.2698785e-06 4.84744618714587e-07 0.99960925 0.00010923043303035 
