5 46164330 65057.4061886885 0.04271795 0.000934387145941125 0.9999187 6.10099172266287e-05 1000000 0 0.01788808 4.50700743287603e-05 0.62 0.362767142944341 999979.1 2083.761428283 0 0 4999895 10421.7505727205 0 0 0 0 17610.3 24.8114892741246 5050.6 22.303362975121 95627.7 2673.66344366676 118288.6 2668.07856705907 0.04831533 0.00110012280228164 3.16 1.6292329483533 17595.7 24.1704364875771 0.0227139 0.000493683682128547 
10 43564390 182784.876015495 0.10687707 0.00283676785516545 0.9899192 0.0299884122313936 1000000 0 0.04929798 0.00339187363909683 1.75 0.265518360947035 984831.6 29491.6149276366 0 0 9848316 294916.149276366 0.00916812 0.02750436 69.44 13.5802209113107 16618.5 69.7269675233335 6167.4 71.3276944811761 34945.1 992.673606982678 57731 990.717214950866 0.05251726 0.00101946416925756 29.88 28.6353557686997 15487.4 155.719106085284 0.1895999 0.0178990992312463 
15 41964270 73375.6914788542 0.139777 0.00110190371630192 0.9998514 6.51386214161769e-05 1000000 0 0.08495387 0.000242887945563383 2.579999 0.155063155614092 981711.3 1745.4070614043 0 0 14725680 26170.2044317579 0 0 151.68 9.65687596482423 16008.1 27.9944637383894 6796.5 28.0330162487022 25821.4 305.401113292011 48626 304.795013082563 0.04282949 0.000272743943837439 61.57999 13.6373131452974 13055.4 22.5086649981735 0.4403374 0.0152897152439148 
20 40715150 91719.3790864286 0.1644446 0.00135603732986965 0.9998078 8.87150494561002e-05 1000000 0 0.1211744 0.000467971836759435 2.6 0.358468966578698 974610.9 2085.28906629273 0 0 19492220 41700.3309339386 0 0 211.84 14.4744740837103 15531.6 34.9862830263519 7281.9 35.1779760645777 21469.9 242.856521427776 44283.4 242.389026154238 0.03610047 0.000222183865525831 92.755 11.7381312396821 10447.3 40.6301612106081 0.7711231 0.0310214117455992 
25 39591870 153676.218394389 0.1869178 0.00181602658570848 0.9995373 0.000243627605168204 1000000 0 0.1588086 0.000659318314625038 2.5 0.34 965149.6 2430.7980664794 0 0 24128750 60781.7283400201 0.00134789239 0.00168156249120918 254.592 18.4555405231058 15103.1 58.6215830560724 7716.6 58.7540636892462 18465.3 272.598624354563 41285 272.056244184911 0.03164545 0.000200977333299057 164.164 19.2078604742954 7781.3 74.1674456887926 1.283608 0.0611610709193356 
30 38375800 106505.060912616 0.2070714 0.00149407203306935 0.9987324 0.000469543437820185 1000000 0 0.1990648 0.000769528271085603 2.796667 0.277067344414675 944328.2 5429.72735595444 0 0 28329850 162890.578303351 0.009114095 0.00263578115548029 297.1733 16.5741530525695 14639.2 40.6270845619028 8184.2 40.6492312350431 16701.3 219.729401764989 39524.7 219.343588919303 0.02822683 0.00015907092160417 277.1235 28.1626743731841 5145.9 64.3513014631406 2.144624 0.0809602973314698 
35 37278460 72191.9829343951 0.225758 0.00222579212865892 0.9964204 0.00104574214795044 1000000 0 0.2403103 0.00141366552267501 3.034286 0.25929182363507 903229.2 5664.90949265741 0 0 31613030 198283.146283289 0.03364052 0.00559943229743873 319.9085 10.2665465883129 14220.6 27.5434202669167 8605.4 27.7063169692401 15294.7 307.285876668616 38120.7 306.71584569435 0.02562496 0.000216300569578538 448.2885 25.7128870189639 2954.4 65.4983969269478 3.483262 0.128712092423362 
40 36149400 135451.902902839 0.244677 0.0018003240263908 0.992868 0.0013426884970089 1000000 0 0.2823063 0.00109466561561055 3.0025 0.209597829187232 835424 5369.63097428492 0 0 33416960 214794.586523962 0.08564287 0.00457017043534484 341.12 8.04944718598737 13789.9 51.6690429561067 9038.6 51.558122541458 14113.2 165.355253923182 36941.7 164.907883377357 0.02366975 0.000117827443747202 625.79 21.1744988134312 1463.9 122.802646551286 5.081213 0.100503562031403 
45 35343830 130337.293588597 0.260386 0.00142863627281405 0.9890737 0.00239086507565777 1000000 0 0.3229823 0.00117333542092618 3.017777 0.347520491282169 754211.5 3475.07560349412 0 0 33939530 156377.645780975 0.1527397 0.00328143554103993 367.1466 11.5193078021208 13482.6 49.7216250740058 9348.3 49.6206610193778 13071 118.494725621017 35901.9 118.296618717527 0.02205327 7.70012603792952e-05 764.3757 20.434244742833 764.9 53.4536247601601 6.76401 0.0810788355861133 
50 34342440 45989.242220328 0.2785786 0.00174735240864572 0.9853986 0.00218020536647352 1000000 0 0.3671095 0.00111920232755298 3.124 0.261350339582714 672585.7 2922.88932565022 0 0 33629280 146154.526443761 0.2262336 0.00369692207653881 386.688 10.6893412332098 13100.6 17.5396693241349 9732.2 17.6906755099968 12103.6 200.686422061882 34936.4 200.161534766298 0.02079899 0.000135062574016639 848.558 10.9089814373295 398.6 55.692369315733 8.422955 0.0788760109602407 
