#1 Nodes,                 #2 AvgThroughput,               #4 totalCol, 
  #6 fractOfCol             #8 AvgTimeBetSxTx				#10 JFI
15 20302445 25481.5124158673 0.53891175 0.000902970535233574 129808.25 307.678220711184 1.8656785e-06 2.84996961865824e-07 0.99972595 8.79024885882124e-05 
16 19747955 27818.5634963418 0.56078705 0.000988974037829117 136752.25 326.311488458497 2.1163975e-06 3.80148477990837e-07 0.99967985 0.000133895584318534 
17 19230715 23504.4522378208 0.58068025 0.000839324899845114 143237.8 283.867152027141 2.373455e-06 2.77468502689945e-07 0.9997107 0.000102027986356681 
18 18741440 23331.9823418414 0.599079 0.000791022060375045 149377.85 279.780677495784 2.6393565e-06 3.31918061127667e-07 0.99964415 9.46605910609033e-05 
19 18302720 20073.5547424964 0.61517535 0.000663851058220145 154887 239.590483951262 3.0312475e-06 3.82388767916567e-07 0.99961795 7.601807350887e-05 
20 17883220 22740.1539132874 0.6302754 0.00073224616079567 160164.45 268.760204457431 3.2837345e-06 4.32034360317267e-07 0.99964405 0.000136834745222127 
21 17477895 17385.6111483031 0.6445116 0.000519936188392386 165256.05 212.227584210913 3.692593e-06 4.07875441134913e-07 0.99957225 0.000132866803604204 
22 17116110 22328.7236536261 0.6571177 0.000675456371648083 169815.2 269.744063882785 3.824067e-06 3.9701599966626e-07 0.9995553 0.000112575796688269 
23 16760695 21268.9556631255 0.669092 0.000588821195270683 174272.95 259.256335506001 4.218335e-06 6.08232560493928e-07 0.99954555 0.000106469467454298 
24 16425165 21841.7782014194 0.68024405 0.00059473081936285 178502.75 261.361411650611 4.4124665e-06 4.99416363310965e-07 0.99951205 0.000141909997885986 
25 16100835 21779.4002442675 0.6908351 0.000613550234292181 182578.25 256.572577451294 5.321297e-06 5.90828460850525e-07 0.9995285 0.000125402352450037 
26 15803345 15537.4539420074 0.70047165 0.000479009736331113 186320.15 194.924927856855 5.674299e-06 6.44329276650534e-07 0.99951245 0.000135235895752562 
27 15501505 22441.5791556655 0.7100014 0.000534469400433739 190116.65 264.061408577626 5.901001e-06 4.50838151345913e-07 0.99955975 0.000142455563246943 
28 15225825 14096.4490209414 0.7186615 0.00033978323972791 193584.5 171.198568919252 6.4578185e-06 5.02693943371859e-07 0.99947455 0.000149280097467816 
29 14947455 17836.8011425816 0.72711225 0.000471808634405924 197080.75 215.945102977585 6.78767e-06 5.19387608381255e-07 0.999481 0.000142538766656666 
30 14692665 16389.4867216762 0.7348562 0.000377463322721556 200289.55 195.090869853 7.2242585e-06 6.41832226413375e-07 0.9994489 0.000106307525603775 
31 14436830 16722.2636027543 0.7424696 0.000373142251694977 203500.95 200.203515203904 7.6336995e-06 8.47044734311447e-07 0.99945055 0.000135313515585096 
32 14201230 17587.1572461271 0.7494672 0.000418098265961481 206471.15 206.896417320359 8.401695e-06 6.74802006476715e-07 0.9994479 0.000124907525794072 
33 13963210 15505.8021398443 0.75632215 0.000418799268743389 209456.9 185.387944591875 9.062788e-06 8.16311742311723e-07 0.99941365 0.000122901291693782 
34 13731125 14728.1660433334 0.7629035 0.000335693982668737 212371.1 180.146579207045 9.5570305e-06 8.92106213499688e-07 0.99936825 0.000131959795013488 
35 13510155 18234.6503942357 0.76906465 0.000436822077624287 215147.35 218.757691293358 1.00369145e-05 5.08812518374647e-07 0.9993895 0.000125492430050588 
36 13294310 14725.7563472984 0.77510945 0.00031786702801642 217859.65 178.062145050541 1.0573101e-05 1.02057300923011e-06 0.9993818 0.000115738325545166 
37 13088725 16086.4189613475 0.78077865 0.000388767832388434 220438.25 188.376982404964 1.15257145e-05 1.22235461599928e-06 0.99944995 9.9164749281178e-05 
38 12888665 14862.3105538809 0.7862123 0.000308323061090166 222955.2 180.657299880188 1.231531e-05 1.14795311964383e-06 0.9993206 0.00014698414880525 
39 12682520 14659.7271461648 0.7916978 0.000297536317111024 225536.65 175.228786162548 1.312019e-05 5.84101263395312e-07 0.99933485 0.000115520679966843 
40 12498225 11637.6490323433 0.7965507 0.000250148375969142 227853.95 141.052640882757 1.3323625e-05 1.08082952165224e-06 0.99932485 0.00017870905824831 
41 12311875 16754.726944955 0.80145695 0.000282511145797819 230193.4 205.15296731951 1.399504e-05 9.75932881606107e-07 0.99932535 0.00016921473783331 
42 12128245 15933.1564669403 0.8061629 0.000303530212664232 232489.65 194.882342709646 1.481451e-05 9.31191195673585e-07 0.9992667 0.000134290021967388 
43 11952640 18910.2723407147 0.8106219 0.000406935977765543 234702.05 229.494329995318 1.630077e-05 1.00963310271603e-06 0.9992357 0.000181496308502396 
44 11782275 17317.7907078241 0.8149616 0.000349567075108632 236836.65 206.887717131781 1.70679e-05 1.20130382127087e-06 0.99926045 0.00017048093001858 
45 11604115 15464.8399603746 0.81941075 0.000325803142250046 239065.7 187.528424512126 1.717794e-05 1.27110336613511e-06 0.9992127 0.000157115276150973 
46 11444040 14405.186565956 0.8233224 0.00028540872446372 241073.75 172.41313030045 1.860889e-05 1.29949279409314e-06 0.99915535 0.000186448726195707 
47 11283820 10958.2206584828 0.82724425 0.000216985224151323 243087.1 132.892023838905 1.9278455e-05 9.55800848228856e-07 0.99920985 0.000189079685582567 
48 11127175 20367.3728055437 0.8310793 0.000392887782960997 245045.75 246.122098764008 2.0816425e-05 1.09774646520725e-06 0.99916005 0.000129141966455524 
49 10966515 14433.7547090146 0.83488445 0.000263217300913141 247056.55 175.709838939087 2.1072625e-05 9.52438886162782e-07 0.99909175 0.000170220114851317 
50 10816710 16242.9338482923 0.83839755 0.000307427954974823 248927.75 197.087765982569 2.2518805e-05 1.26104444706561e-06 0.9991033 0.00017324551942258 
